county,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
New York,2020-04-25,10223,9753.3,10730.1,3238.6,3186.7,3288.4,2884.2,2866.7,2903.4,1243.6,1075,1426.7,432.5,421.7,445,0,0,0,2520.6,2468.7,2570.4,520,520,520,21427,21427,21427,537.4074235552,537.4074235552,537.4074235552,21453.5384676164,21453.5384676164,21453.5384676164,observed,-62.2878794733913,observed,26726.6305398174,10683.0000000001,21358.3481509294,18092.9494376645,24820.5423569932
New York,2020-04-26,9688.5,9235,10153.4,3070.2,3020,3120,2731.8,2715,2750,1183.1,1021.7,1361.7,411.4,400,423.3,0,0,0,2352.2,2302,2402,454,454,454,21881,21881,21881,509.087488644702,509.087488644702,509.087488644702,21962.6259562611,21962.6259562611,21962.6259562611,observed,-61.9140740409423,observed,26997.0916737256,6011.99999999988,20269.3997222535,17188.9086937383,23511.540235605
New York,2020-04-27,9163.2,8717.9,9638.5,2901.8,2851.7,2951.7,2579.5,2563.3,2598.3,1094.4,941.7,1268.3,380.5,368.3,395,0,0,0,2183.8,2133.7,2233.7,507,507,507,22388,22388,22388,481.926982034398,481.926982034398,481.926982034398,22444.5529382955,22444.5529382955,22444.5529382955,observed,-61.5257462999273,observed,27102.8311039296,4077.00000000006,19250.8757818315,16344.4453592018,22256.04422138
New York,2020-04-28,8657.2,8213.3,9131.7,2743.3,2693.3,2793.3,2437.3,2421.7,2455,1029.8,881.6,1188.3,359.1,348.3,371.7,0,0,0,2025.3,1975.3,2075.3,471,471,471,22859,22859,22859,455.954830500701,455.954830500701,455.954830500701,22900.5077687962,22900.5077687962,22900.5077687962,observed,-61.125297576544,observed,27082.5617687284,3285,18298.676585296,15603.8161610845,21121.6357535437
New York,2020-04-29,8202,7799.9,8675,2595.7,2546.6,2643.3,2304.9,2288.3,2321.7,999.7,860,1143.4,348.5,336.7,361.7,0,0,0,1877.7,1828.6,1925.3,572,572,572,23431,23431,23431,431.185039563399,431.185039563399,431.185039563399,23331.6928083596,23331.6928083596,23331.6928083596,observed,-60.7225808256314,observed,26990.0043097643,4719.00000000006,17408.8742436575,14876.4283071638,20092.6410532873
New York,2020-04-30,7758.3,7353.2,8218.4,2458.1,2413.3,2501.7,2182.4,2166.7,2198.4,940,806.6,1086.7,326.9,316.7,338.3,0,0,0,1740.1,1695.3,1783.7,334,334,334,23765,23765,23765,407.619782891299,407.619782891299,407.619782891299,23739.3125912509,23739.3125912509,23739.3125912509,observed,-60.3351740012188,observed,26879.8291686309,4704.00000000006,16577.7307047261,14196.2372165284,19062.5850668976
New York,2020-05-01,7332.7,6926.7,7800,2321.3,2275,2363.4,2060.2,2045,2076.7,880.2,741.7,1035.1,306.1,296.7,318.3,0,0,0,1603.3,1557,1645.4,247,247,247,24012,24012,24012,385.247825644703,385.247825644703,385.247825644703,24124.5604168956,24124.5604168956,24124.5604168956,observed,-59.9878814047137,observed,26797.0766611907,3877.00000000006,15801.6882133513,13577.9659576934,18212.8705974793
New York,2020-05-02,6910.5,6526.6,7340.2,2185.5,2140,2228.3,1938.1,1923.3,1953.4,820,698.3,958.4,285.5,276.7,296.7,0,0,0,1467.5,1422,1510.3,159,159,159,24171,24171,24171,364.048506842297,364.048506842297,364.048506842297,24488.6089237379,24488.6089237379,24488.6089237379,observed,-59.7083463892877,observed,26771.7489599549,4557.99999999994,15077.317402904,12985.4638218432,17367.0206935815
New York,2020-05-03,6530.7,6150,6936.7,2069.8,2030,2115,1836.2,1821.7,1853.3,790.9,650,951.8,274.3,266.7,285,0,0,0,1351.8,1312,1397,517,517,517,24688,24688,24688,343.9944231519,343.9944231519,343.9944231519,24832.6033468898,24832.6033468898,24832.6033468898,observed,-59.5153763060591,observed,26818.3471334663,3698.99999999983,14401.2919165657,12391.5974535185,16601.6235068482
New York,2020-05-04,6200.4,5840,6603.6,1965,1925,2005,1744.3,1730,1760,761.7,638.3,896.7,263.8,255,275,0,0,0,1247,1207,1287,291,291,291,24979,24979,24979,325.052090188801,325.052090188801,325.052090188801,25157.6554370786,25157.6554370786,25157.6554370786,observed,-59.4049548882782,observed,26939.5004482979,2523.99999999988,13770.3970710616,11842.257997201,15874.7159206861
New York,2020-05-05,5858.7,5500,6241.7,1850.9,1813.3,1893.3,1642.5,1628.3,1658.3,694.8,568.3,833.3,242.8,235,251.7,0,0,0,1132.9,1095.3,1175.3,257,257,257,25236,25236,25236,307.1849492603,307.1849492603,307.1849492603,25464.8403863389,25464.8403863389,25464.8403863389,observed,-59.3498036782807,observed,27132.5505300092,2300.00000000035,13181.5175542471,11356.5043375089,15184.4392482184
New York,2020-05-06,5528,5179.7,5901.7,1748,1711.7,1790,1550.8,1538.3,1566.7,664.9,543.3,800.1,232.3,223.3,241.7,0,0,0,1030,993.7,1072,673,673,673,25909,25909,25909,290.353913998799,290.353913998799,290.353913998799,25755.1943003377,25755.1943003377,25755.1943003377,observed,-59.3110910517115,observed,27396.7778738611,2760.99999999988,12631.6177678022,10937.2069105844,14563.5646992669
New York,2020-05-07,5231,4881.6,5603.4,1655.4,1620,1695,1469.1,1456.7,1485,638.8,520,763.3,221.6,213.3,231.7,0,0,0,937.4,902,977,221,221,221,26130,26130,26130,274.5166671845,274.5166671845,274.5166671845,26029.7109675222,26029.7109675222,26029.7109675222,observed,-59.2484482559377,observed,27738.0021086457,3508.99999999977,12117.7626941385,10517.6558226449,13952.4192869883
New York,2020-05-08,4964.2,4620,5310.1,1573.7,1538.3,1611.7,1397.4,1385,1413.3,608.2,496.7,731.7,210.8,203.3,220,0,0,0,855.7,820.3,893.7,235,235,235,26365,26365,26365,259.628747722301,259.628747722301,259.628747722301,26289.3397152445,26289.3397152445,26289.3397152445,observed,-59.1288057950374,observed,28168.0281796578,2875.00000000006,11637.0669750829,10106.1860309561,13383.9035219582
New York,2020-05-09,4719.1,4375,5071.7,1492.7,1456.7,1528.3,1326,1313.3,1340,578.9,466.6,713.3,200.4,193.3,210,0,0,0,774.7,738.7,810.3,229,229,229,26594,26594,26594,245.6459890121,245.6459890121,245.6459890121,26534.9857042566,26534.9857042566,26534.9857042566,observed,-58.9300236583257,observed,28699.248492062,2715.00000000012,11186.6732962841,9757.86115631465,12861.6674613331
New York,2020-05-10,4471.8,4146.6,4803.4,1412,1376.7,1448.4,1254.6,1241.7,1268.3,546.6,441.6,673.3,189.9,183.3,200,0,0,0,694,658.7,730.4,173,173,173,26767,26767,26767,232.525513621698,232.525513621698,232.525513621698,26767.5112178783,26767.5112178783,26767.5112178783,observed,-58.6404688274293,observed,29337.8053438692,2138.00000000006,10763.7362945786,9408.6717341478,12344.720763622
New York,2020-05-11,4232,3928.3,4555,1342.4,1306.7,1378.3,1193.2,1181.7,1206.7,514.4,413.3,635,179.5,173.3,188.3,0,0,0,624.4,588.7,660.3,210,210,210,26977,26977,26977,220.225018495203,220.225018495203,220.225018495203,26987.7362363735,26987.7362363735,26987.7362363735,observed,-58.2515928990386,observed,30079.6793285599,1610.00000000006,10365.4673615089,9063.99869376092,11847.4271899734
New York,2020-05-12,4024.2,3729.8,4340,1273.2,1240,1306.7,1131.9,1120,1145,488.8,391.7,600,169.2,161.7,178.3,0,0,0,555.2,522,588.7,292,292,292,27269,27269,27269,208.7026779345,208.7026779345,208.7026779345,27196.438914308,27196.438914308,27196.438914308,observed,-57.7578331719512,observed,30912.186860028,1437.99999999994,9989.14993061045,8767.5458478567,11388.8152912016
New York,2020-05-13,3815.8,3513.2,4130.1,1204.8,1171.7,1240,1070.9,1060,1083.3,457.5,363.3,568.4,158.6,151.7,166.7,0,0,0,486.8,453.7,522,195,195,195,27464,27464,27464,197.917278249199,197.917278249199,197.917278249199,27394.3561925572,27394.3561925572,27394.3561925572,observed,-57.1675202452613,observed,31819.8118287652,2122.99999999983,9632.19850582428,8469.78074266128,10960.4541185962
New York,2020-05-14,3630.7,3341.7,3941.7,1146.7,1115,1180,1019.9,1008.3,1031.7,454.3,360,566.7,158,151.7,166.7,0,0,0,428.7,397,462,165,165,165,27629,27629,27629,187.827654089702,187.827654089702,187.827654089702,27582.1838466469,27582.1838466469,27582.1838466469,observed,-56.5038570750991,observed,32790.5887922511,2364.00000000012,9292.17966435673,8170.00714547366,10532.3803645163
New York,2020-05-15,3450.5,3166.5,3740,1088.8,1056.7,1121.7,968.8,958.3,980,427.7,340,533.3,147.6,141.7,155,0,0,0,370.8,338.7,403.7,237,237,237,27866,27866,27866,178.393290016698,178.393290016698,178.393290016698,27760.5771366636,27760.5771366636,27760.5771366636,observed,-55.8004959126023,observed,33819.1406055825,2759.00000000012,8966.82800020716,7871.31900218831,10169.4882814602
New York,2020-05-16,3266.6,2976.6,3556.7,1031.5,1000,1065,917.8,908.3,930,394.2,303.3,493.3,137,131.7,145,0,0,0,313.5,282,347,172,172,172,28038,28038,28038,169.575467203402,169.575467203402,169.575467203402,27930.152603867,27930.152603867,27930.152603867,observed,-55.0982674452628,observed,34905.1344883373,2184.99999999977,8654.01910881918,7559.48082742101,9775.59251630845
New York,2020-05-17,3116,2829.9,3396.7,984.6,955,1016.7,876.8,866.7,888.3,394.3,306.7,495,136.9,131.7,145,0,0,0,266.6,237,298.7,186,186,186,28224,28224,28224,161.337297611899,161.337297611899,161.337297611899,28091.4899014789,28091.4899014789,28091.4899014789,observed,-54.4381052917785,observed,36049.2048409811,1901,8351.78834624124,7279.15355852066,9450.7528056553
New York,2020-05-18,2968.2,2705,3230,938.5,910,970,835.9,826.7,846.7,364.8,283.3,468.3,126.8,121.7,135,0,0,0,220.5,192,252,107,107,107,28331,28331,28331,153.643855097598,153.643855097598,153.643855097598,28245.1337565765,28245.1337565765,28245.1337565765,observed,-53.8492411023351,observed,37249.9172780585,1241.00000000006,8058.33878299833,7012.3394449906,9104.85184798873
New York,2020-05-19,2845.8,2601.6,3096.8,902.5,875,931.7,805.2,796.7,815,364.3,281.7,468.4,126.3,120,133.3,0,0,0,184.5,157,213.7,218,218,218,28549,28549,28549,146.461938307402,146.461938307402,146.461938307402,28391.5956948839,28391.5956948839,28391.5956948839,observed,-53.3453895898137,observed,38504.0899153792,1479.00000000023,7772.04155221327,6748.87885212409,8827.17469024412
New York,2020-05-20,2714.5,2485,2958.5,856.9,830,886.7,764.3,755,775,333.5,256.7,435,116.1,111.7,123.3,0,0,0,138.9,112,168.7,78,78,78,28627,28627,28627,139.760008577799,139.760008577799,139.760008577799,28531.3557034617,28531.3557034617,28531.3557034617,observed,-52.9283296616722,observed,39809.9295118201,1477.99999999977,7491.43846538082,6484.37903778629,8540.24376966571
New York,2020-05-21,2595.3,2366.6,2836.7,821.9,795,851.7,733.6,725,743.3,331.9,253.3,426.7,115.8,110,123.3,0,0,0,103.9,77,133.7,109,109,109,28736,28736,28736,133.507754573198,133.507754573198,133.507754573198,28664.8634580349,28664.8634580349,28664.8634580349,observed,-52.5885884313052,observed,41170.1260785102,2078.00000000006,7215.25716368628,6227.08245752946,8270.86078034805
New York,2020-05-22,2474.2,2233.3,2718.3,787.3,760,815,703,695,711.7,302.7,230,395,105.7,100,113.3,0,0,0,69.3,42,97,107,107,107,28843,28843,28843,127.674478234399,127.674478234399,127.674478234399,28792.5379362693,28792.5379362693,28792.5379362693,observed,-52.3086596825115,observed,42591.9346858382,1678.00000000006,6942.42110354258,5969.16279858185,7976.3274441696
New York,2020-05-23,2379.3,2143.2,2636.8,752.5,725,781.7,672.4,665,681.7,305.4,228.3,398.4,105.1,100,111.7,0,0,0,34.5,7,63.7,179,179,179,29022,29022,29022,122.230261852801,122.230261852801,122.230261852801,28914.7681981221,28914.7681981221,28914.7681981221,observed,-52.065749889076,observed,44083.2978663283,1753.99999999994,6672.04215068769,5728.50878474318,7694.51040238264
New York,2020-05-24,2292.9,2061.6,2548.3,728,703.3,755,651.8,645,661.7,303.4,223.3,395,105,100,111.7,0,0,0,10,0,37,110,110,110,29132,29132,29132,117.147227869602,117.147227869602,117.147227869602,29031.9154259917,29031.9154259917,29031.9154259917,observed,-51.8331434378019,observed,45646.6426768508,1600.99999999994,6403.41365197746,5507.56142488869,7396.43797533369
New York,2020-05-25,2194.9,1973.3,2455.1,693.5,670,718.3,621.2,613.3,630,271.8,201.7,351.7,94.7,90,101.7,0,0,0,0,0,0.3,89,89,89,29221,29221,29221,112.3986665552,112.3986665552,112.3986665552,29144.3140925469,29144.3140925469,29144.3140925469,observed,-51.5739193538979,observed,47273.2126969651,1278.99999999994,6136.01746321564,5289.53377590473,7107.03398595458
New York,2020-05-26,2107.3,1899.9,2371.7,669.9,646.7,695,600.7,593.3,610,271.4,198.3,358.4,94.9,90,101.7,0,0,0,0,0,0,74,74,74,29295,29295,29295,107.9582868773,107.9582868773,107.9582868773,29252.2723794242,29252.2723794242,29252.2723794242,observed,-51.2457209190125,observed,48940.2823074523,1044.00000000017,5871.0225992241,5060.97027041282,6773.7404205965
New York,2020-05-27,2043.4,1830,2276.8,646.8,625,670,580.2,573.3,588.3,274.3,205,375,94.9,90,101.7,0,0,0,0,0,0,184,184,184,29479,29479,29479,103.8000527084,103.8000527084,103.8000527084,29356.0724321326,29356.0724321326,29356.0724321326,observed,-50.8257289530329,observed,50612.1866312515,1131.99999999994,5610.45322573533,4850.76007858637,6474.93368287479
New York,2020-05-28,1959.8,1749.9,2186.7,623.4,603.3,646.7,559.7,553.3,568.3,242.8,178.3,321.7,84.3,80,90,0,0,0,0,0,0,44,44,44,29523,29523,29523,99.8964650544985,99.8964650544985,99.8964650544985,29455.9688971871,29455.9688971871,29455.9688971871,observed,-50.3141331891844,observed,52245.1651881118,1758.00000000006,5356.3008314982,4627.90425227004,6166.53986861557
New York,2020-05-29,1894.5,1699.8,2108.5,600.7,580,623.3,539.3,533.3,548.3,241.9,176.7,321.7,84.2,80,90,0,0,0,0,0,0,122,122,122,29645,29645,29645,96.2209431701012,96.2209431701012,96.2209431701012,29552.1898403572,29552.1898403572,29552.1898403572,observed,-49.7286240850083,observed,53795.3274437246,1548.99999999988,5110.61668722752,4426.60531772888,5869.23564592187
New York,2020-05-30,1828.1,1620,2050,578.2,556.7,600,519,513.3,526.7,242.5,176.7,325,84.5,80,91.7,0,0,0,0,0,0,61,61,61,29706,29706,29706,92.747856656697,92.747856656697,92.747856656697,29644.9376970139,29644.9376970139,29644.9376970139,observed,-49.0965947651231,observed,55228.0337134597,1363,4875.32446336294,4218.3367241981,5560.48929467804
New York,2020-05-31,1743.4,1540,1948.3,555.2,535,578.3,498.6,491.7,506.7,211.8,148.3,290,73.7,70,80,0,0,0,0,0,0,77,77,77,29783,29783,29783,89.4537105072013,89.4537105072013,89.4537105072013,29734.3914075211,29734.3914075211,29734.3914075211,observed,-48.4390736627459,observed,56525.2541597274,1104.00000000006,4672.90812422337,4110.40937248445,5302.16327572754
New York,2020-06-01,1680.2,1478.3,1895,532.7,513.3,553.4,478.2,471.7,486.7,211.9,153.3,285,73.7,70,80,0,0,0,0,0,0,136,136,136,29919,29919,29919,86.315754911102,86.315754911102,86.315754911102,29820.7071624322,29820.7071624322,29820.7071624322,observed,-47.7572187887497,observed,57687.0218942966,945.000000000116,4478.61243619412,3906.20438506594,5050.71544537588
New York,2020-06-02,1618.2,1428.2,1831.7,510.4,490,533.3,457.9,451.7,466.7,212.1,151.7,291.7,73.8,70,80,0,0,0,0,0,0,52,52,52,29971,29971,29971,83.3122887755999,83.3122887755999,83.3122887755999,29904.0194512078,29904.0194512078,29904.0194512078,observed,-47.0371633335342,observed,58725.3651241623,1360.99999999977,4294.31270163163,3718.52549857739,4846.26626484891
New York,2020-06-03,1564.4,1383.3,1775,497.9,478.3,520,447.6,441.7,455,213,151.7,296.7,73.3,70,78.3,0,0,0,0,0,0,51,51,51,30022,30022,30022,80.4236123636983,80.4236123636983,80.4236123636983,29984.4430635715,29984.4430635715,29984.4430635715,observed,-46.2687163401351,observed,59653.6893930627,1043.00000000006,4123.10859328795,3532.24920715289,4657.42528284839
New York,2020-06-04,1503.2,1325,1701.7,475.6,456.7,496.7,427.4,421.7,435,184.6,128.3,255,63.3,60,68.3,0,0,0,0,0,0,157,157,157,30179,30179,30179,77.6319350886006,77.6319350886006,77.6319350886006,30062.0749986601,30062.0749986601,30062.0749986601,observed,-45.4582380252907,observed,60477.8166205499,1053.00000000012,3962.0422222277,3363.95452472405,4539.49324497152
New York,2020-06-05,1442.4,1250,1635.1,453.8,435,475,407.1,401.7,415,183.6,128.3,253.3,63.3,60,68.4,0,0,0,0,0,0,61,61,61,30240,30240,30240,74.9203410392001,74.9203410392001,74.9203410392001,30136.9953396993,30136.9953396993,30136.9953396993,observed,-44.6324496383991,observed,61194.0551930565,1041.99999999994,3790.55954783881,3199.62055719257,4338.19077458144
New York,2020-06-06,1390.3,1211.6,1583.4,442.1,423.3,463.3,396.9,391.7,405,182.7,126.6,256.7,63.3,60,68.3,0,0,0,0,0,0,44,44,44,30284,30284,30284,72.2732036060006,72.2732036060006,72.2732036060006,30209.2685433053,30209.2685433053,30209.2685433053,observed,-43.8346557507622,observed,61794.9159380777,1083,3629.00611444451,3059.20338714742,4182.09906599331
New York,2020-06-07,1357.9,1181.7,1536.8,430.3,411.7,451.7,386.6,381.7,393.3,181.9,126.7,256.7,62.9,60,68.3,0,0,0,0,0,0,95,95,95,30379,30379,30379,69.6768693485974,69.6768693485974,69.6768693485974,30278.9454126539,30278.9454126539,30278.9454126539,observed,-43.1126314454218,observed,62277.9725922128,776.999999999942,3477.52246686279,2909.59590521129,4028.85533888093
New York,2020-06-08,1295.9,1131.6,1488.4,408.2,390,428.3,366.3,360,373.3,152.3,101.7,221.7,52.8,50,58.3,0,0,0,0,0,0,44,44,44,30423,30423,30423,67.1195813273007,67.1195813273007,67.1195813273007,30346.0649939812,30346.0649939812,30346.0649939812,observed,-42.493490185082,observed,62651.6286454951,712.000000000058,3333.30585426063,2764.31177987205,3890.9736755718
New York,2020-06-09,1233.6,1073.3,1423.4,386.2,368.3,405,346.1,340,353.3,151.5,103.3,221.7,52.9,50,58.3,0,0,0,0,0,0,41,41,41,30464,30464,30464,64.5913912108008,64.5913912108008,64.5913912108008,30410.656385192,30410.656385192,30410.656385192,observed,-41.9751778852398,observed,62934.2960721442,690.000000000058,3195.05254247502,2642.58445760026,3741.93097591884
New York,2020-06-10,1180.3,1016.6,1370,374.7,356.7,393.3,335.9,330,343.3,151.5,101.7,220,52.9,50,58.3,0,0,0,0,0,0,83,83,83,30547,30547,30547,62.0840891845983,62.0840891845983,62.0840891845983,30472.7404743766,30472.7404743766,30472.7404743766,observed,-41.5392038215485,observed,63148.3859500186,664.000000000058,3065.22458755032,2518.64240048244,3610.23520205803
New York,2020-06-11,1144.4,985,1333.3,362.9,346.6,381.7,325.7,320,331.7,150.6,103.3,215,52.4,50,58.3,0,0,0,0,0,0,38,38,38,30585,30585,30585,59.5911462445001,59.5911462445001,59.5911462445001,30532.3316206211,30532.3316206211,30532.3316206211,observed,-41.1629430760889,observed,63313.6234230465,723.999999999884,2942.68348471442,2394.38903489113,3490.11458940506
New York,2020-06-12,1112.1,953.3,1301.7,350.7,333.3,368.3,315.4,310,321.7,153.3,105,221.7,52.3,50,56.7,0,0,0,0,0,0,180,180,180,30765,30765,30765,57.1076635576028,57.1076635576028,57.1076635576028,30589.4392841787,30589.4392841787,30589.4392841787,observed,-40.8267178340676,observed,63443.6958499413,820.999999999942,2822.48638704321,2273.31695278883,3368.39723598217
New York,2020-06-13,1047.3,893.3,1221.7,329.3,313.3,346.7,295.2,290,301.7,119.9,78.3,181.7,42.3,40,46.7,0,0,0,0,0,0,37,37,37,30802,30802,30802,54.630323668498,54.630323668498,54.630323668498,30644.0696078472,30644.0696078472,30644.0696078472,observed,-40.5186465152114,observed,63547.095543694,912.000000000116,2705.38720168639,2159.40795462369,3240.92018021722
New York,2020-06-14,995.2,840,1155,317.8,303.3,335,285,280,291.7,121.3,81.7,180,42.3,40,46.7,0,0,0,0,0,0,31,31,31,30833,30833,30833,52.1579009039015,52.1579009039015,52.1579009039015,30696.2275087511,30696.2275087511,30696.2275087511,projected,-40.5186465152114,observed,63630.1069868899,693.999999999942,2589.20176604512,2056.37279399582,3135.28866983457
New York,2020-06-15,963.8,823.3,1128.4,306.4,291.7,323.3,274.9,270,280,122.7,78.3,181.7,42.5,40,48.3,0,0,0,0,0,0,33,33,33,30866,30866,30866,49.7552126070004,49.7552126070004,49.7552126070004,30745.9827213581,30745.9827213581,30745.9827213581,projected,-40.5186465152114,observed,63699.0727479236,623.000000000058,2474.21871586407,1951.17278888277,3001.6532329259
New York,2020-06-16,932.3,791.6,1098.3,294.9,280,310,264.5,260,270,122.3,78.3,181.7,41.7,40,46.7,0,0,0,0,0,0,51,51,51,30917,30917,30917,47.4632132750994,47.4632132750994,47.4632132750994,30793.4459346332,30793.4459346332,30793.4459346332,projected,-40.5186465152114,observed,63760.5218998636,629.999999999942,2364.79842744646,1854.79854848213,2886.71665260997
New York,2020-06-17,897.3,755,1061.7,281.9,263.3,300,252.8,241.7,260,117.9,68.3,180,40.4,30,46.7,0,0,0,0,0,0,31,31,31,30948,30948,30948,45.2768014266985,45.2768014266985,45.2768014266985,30838.7227360599,30838.7227360599,30838.7227360599,projected,-40.5186465152114,projected,64350.8971026401,561.000000000058,2257.35379075149,1761.63855472035,2778.75583547787
New York,2020-06-18,855.5,713.3,1028.3,266.1,243.3,286.7,238.3,221.7,248.3,110.3,61.6,176.7,37.5,30,45,0,0,0,0,0,0,36,36,36,30984,30984,30984,43.1911108902023,43.1911108902023,43.1911108902023,30881.9138469501,30881.9138469501,30881.9138469501,projected,-40.5186465152114,projected,64941.2723054168,626,2151.84366203712,1668.27867687843,2666.16590420799
New York,2020-06-19,808.6,666.5,970,257,231.7,281.7,230.4,210,246.7,97.9,56.7,163.3,34.3,30,43.3,0,0,0,0,0,0,42,42,42,31026,31026,31026,41.2014999359999,41.2014999359999,41.2014999359999,30923.1153468861,30923.1153468861,30923.1153468861,projected,-40.5186465152114,projected,65531.6475081933,793.999999999942,2049.33024971661,1574.0817121665,2559.09252384989
New York,2020-06-20,779.7,636.6,945,246.8,220,276.7,221.1,200,245,92.4,55,151.7,32.6,30,41.7,0,0,0,0,0,0,40.3257266984334,37.1445991302498,43.7726348646427,30963.4410735845,30960.2599460164,30966.8879817507,40.3257266984334,37.1445991302498,43.7726348646427,30963.4410735845,30960.2599460164,30966.8879817507,projected,-40.5186465152114,projected,66122.0227109698,,1949.48594065227,1482.50484851105,2452.84407172953
New York,2020-06-21,748.6,603.3,913.4,235.8,210,266.7,211.1,190,236.7,91.7,56.6,148.3,31.9,30,36.7,0,0,0,0,0,0,38.5218361434122,35.342027317172,42.0038692468988,31001.9629097279,30995.6239847329,31008.896596886,38.5218361434122,35.342027317172,42.0038692468988,31001.9629097279,30995.6239847329,31008.896596886,projected,-40.5186465152114,projected,66712.3979137463,,1853.71368411398,1397.54108094131,2349.50893881749
New York,2020-06-22,716.5,575,876.7,224.7,198.3,255,201.1,181.7,226.7,91.8,55,148.3,31.6,30,36.7,0,0,0,0,0,0,36.8239375417725,33.5590687728542,40.3001829729001,31038.7868472697,31029.2180109972,31049.1967798589,36.8239375417725,33.5590687728542,40.3001829729001,31038.7868472697,31029.2180109972,31049.1967798589,projected,-40.5186465152114,projected,67302.7731165228,,1761.79337341538,1313.82517277445,2248.99079321446
New York,2020-06-23,685.4,554.9,840,214.6,193.3,245,192.1,178.3,216.7,91.2,56.6,145,31.3,23.3,35,0,0,0,0,0,0,35.2279193086169,31.8773380513899,38.7388184591406,31074.0147665783,31061.1022885338,31087.8604372598,35.2279193086169,31.8773380513899,38.7388184591406,31074.0147665783,31061.1022885338,31087.8604372598,projected,-40.5186465152114,projected,67893.1483192993,,1673.57478143887,1229.9138967298,2151.77913831668
New York,2020-06-24,656.5,528.2,808.3,207,185,231.7,185.3,168.3,206.7,87.2,45,140,30.4,20,35,0,0,0,0,0,0,33.7293872365893,30.2830015134697,37.4329941758988,31107.7441538149,31091.5437207473,31125.3141880882,33.7293872365893,30.2830015134697,37.4329941758988,31107.7441538149,31091.5437207473,31125.3141880882,projected,-40.5186465152114,projected,68483.5235220757,,1590.195998951,1165.18781749536,2060.04038317613
New York,2020-06-25,630.2,498.3,778.3,201,175,223.3,180.1,158.3,196.7,81.7,38.3,138.3,28.7,20,35,0,0,0,0,0,0,32.318711023642,28.8557523924752,36.0582128878996,31140.0628648386,31120.5422341547,31161.3724009761,32.318711023642,28.8557523924752,36.0582128878996,31140.0628648386,31120.5422341547,31161.3724009761,projected,-40.5186465152114,projected,69073.8987248522,,1511.56401462732,1099.21352116209,1969.78309944621
New York,2020-06-26,608.5,475,758.4,194.6,163.3,218.3,174.4,148.3,188.3,75.9,36.7,135,26.6,20,35,0,0,0,0,0,0,30.994190913143,27.4575876555272,34.7425576716996,31171.0570557517,31148.4587149342,31195.7880004584,30.994190913143,27.4575876555272,34.7425576716996,31171.0570557517,31148.4587149342,31195.7880004584,projected,-40.5186465152114,projected,69664.2739276287,,1435.31739622311,1038.58110783901,1880.82969973609
New York,2020-06-27,584.9,445,735,186.4,151.7,213.3,167.1,138.3,186.7,69.6,35,130,24.3,20,33.3,0,0,0,0,0,0,29.7478932326931,26.2126180870698,33.4622989269948,31200.8049489844,31174.9519139602,31229.1696521536,29.7478932326931,26.2126180870698,33.4622989269948,31200.8049489844,31174.9519139602,31229.1696521536,projected,-40.5186465152114,projected,70254.6491304054,,1361.40627784826,983.053373515746,1792.61508263228
New York,2020-06-28,556.9,410,716.7,176.8,141.7,210,158.5,126.6,185,64.5,35,121.7,22.8,20,33.3,0,0,0,0,0,0,28.5280969863983,24.9001379880317,32.2975350580018,31229.3330459708,31199.7663495197,31261.2717566581,28.5280969863983,24.9001379880317,32.2975350580018,31229.3330459708,31199.7663495197,31261.2717566581,projected,-40.5186465152114,projected,70845.0243331819,,1290.79998960983,926.718692292692,1707.71214022441
New York,2020-06-29,526.4,383.3,695.1,166.9,133.3,205,149.3,121.6,183.3,61.8,35,110,21.7,20,31.7,0,0,0,0,0,0,27.3560074210306,23.7188165127792,31.1125938466976,31256.6890533918,31223.7023040942,31292.5781343831,27.3560074210306,23.7188165127792,31.1125938466976,31256.6890533918,31223.7023040942,31292.5781343831,projected,-40.316081932786,projected,71435.3995359584,,1224.88473874153,870.952336439304,1627.5202834751
New York,2020-06-30,498,360,673.3,157.4,130,198.3,140.5,120,176.7,62.9,33.3,108.3,21.3,20,26.7,0,0,0,0,0,0,26.2234404374094,22.5251078217402,29.9486968002657,31282.9124938292,31246.5534878503,31322.8284676757,26.2234404374094,22.5251078217402,29.9486968002657,31282.9124938292,31246.5534878503,31322.8284676757,projected,-40.1074346874132,projected,72025.7747387349,,1163.46920894209,823.361717817467,1563.0482715826
New York,2020-07-01,472.8,350,640.1,149.3,130,186.7,133.2,120,166.7,61.3,35,106.7,21.1,20,25,0,0,0,0,0,0,25.1197057761951,21.3904580076843,28.8848812093312,31308.0321996054,31268.2397806825,31351.7438969434,25.1197057761951,21.3904580076843,28.8848812093312,31308.0321996054,31268.2397806825,31351.7438969434,projected,-39.8929770952129,projected,72616.1499415114,,1105.7856029557,776.211168634519,1494.31525854184
